path,artifact_identifier,identifier_basis,family,format,provenance,git_state,authority_status,maturity_status,lineage_parent,duplicate_group,encoding_condition,proposed_disposition,sha256,size_bytes
Knowledge/White_Paper/Assets/Images/.keep,PATH:Knowledge/White_Paper/Assets/Images/.keep,path_locator_only,knowledge_family/White_Paper,no_extension,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,sha256:e3b0c44298fc1c14,empty,preserve_in_place_pending_later_semantic_disposition,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
Knowledge/White_Paper/Assets/README.md,PATH:Knowledge/White_Paper/Assets/README.md,path_locator_only,knowledge_family/White_Paper,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,sha256:e99a6ed400acbe6a,utf8,preserve_in_place_pending_later_semantic_disposition,e99a6ed400acbe6aee307a6d7dd8d919d4ad9d951be3242162894ac4aaec8af2,9
Knowledge/White_Paper/Assets/Styles/symk_whitebook.css,PATH:Knowledge/White_Paper/Assets/Styles/symk_whitebook.css,path_locator_only,knowledge_family/White_Paper,css,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,05a86b4a66e59a2717025d69318a54ba3bceadfbb73ba8e70d870d2207d3b917,968
Knowledge/White_Paper/Assets/Templates/whitepaper_template.md,PATH:Knowledge/White_Paper/Assets/Templates/whitepaper_template.md,path_locator_only,knowledge_family/White_Paper,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,46009503ec26999022cc280ee103b726e753d76286bc7c19bf967d47ce9a16d5,30
Knowledge/White_Paper/Canonical/README.md,PATH:Knowledge/White_Paper/Canonical/README.md,path_locator_only,knowledge_family/White_Paper,md,live_repository_path:tracked,tracked,path_claims_canonical_requires_registry_verification,not_assessed_at_m0,unresolved,sha256:9540d6a67018e83a,utf8,preserve_current_placement_pending_governed_canonical_audit,9540d6a67018e83a6b0765b226f328a7b7258da323866f87a9a582db3e2997a8,12
Knowledge/White_Paper/Canonical/SYMK-WP-001.md,PATH:Knowledge/White_Paper/Canonical/SYMK-WP-001.md,path_locator_only,knowledge_family/White_Paper,md,live_repository_path:tracked,tracked,path_claims_canonical_requires_registry_verification,not_assessed_at_m0,unresolved,unique,utf8,preserve_current_placement_pending_governed_canonical_audit,62bf3f23bba2306f86210bed9de860c4716387c8019d921417d71cdb64202841,70
Knowledge/White_Paper/Curation/CANONICAL_ASSESSMENT.md,PATH:Knowledge/White_Paper/Curation/CANONICAL_ASSESSMENT.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,sha256:c1ee8be28520b108,utf8,preserve_in_place_pending_later_semantic_disposition,c1ee8be28520b108173719e7af36863c765e389f39c4e7b4517277cc61673e55,35
Knowledge/White_Paper/Curation/DECISION_LOG.md,PATH:Knowledge/White_Paper/Curation/DECISION_LOG.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,sha256:fa4c0d6ef60d4d6f,utf8,preserve_in_place_pending_later_semantic_disposition,fa4c0d6ef60d4d6f00d86a4a0eb0eb3cb9ca63fedf9c4c2e6afb0fb00944034b,27
Knowledge/White_Paper/Curation/FAMILY_MANIFEST.md,PATH:Knowledge/White_Paper/Curation/FAMILY_MANIFEST.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,sha256:159934ad88090e0f,utf8,preserve_in_place_pending_later_semantic_disposition,159934ad88090e0f88c2ec9673aaff4adbb4e6ed641437753e0f6788a625f037,30
Knowledge/White_Paper/Curation/INVENTORY.md,PATH:Knowledge/White_Paper/Curation/INVENTORY.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,sha256:4bd3f5d8b8b065ad,utf8,preserve_in_place_pending_later_semantic_disposition,4bd3f5d8b8b065ad7a82ad0cf0a8313a0784015bbaae840c75f5cb7cfb5669ff,24
Knowledge/White_Paper/Curation/LINEAGE.md,PATH:Knowledge/White_Paper/Curation/LINEAGE.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,sha256:a1725e41479885da,utf8,preserve_in_place_pending_later_semantic_disposition,a1725e41479885daf833a4262c299b1fb7e17c9591c74777336ef97d881e3867,22
Knowledge/White_Paper/Curation/OPEN_QUESTIONS.md,PATH:Knowledge/White_Paper/Curation/OPEN_QUESTIONS.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,sha256:ee451084a6f54663,utf8,preserve_in_place_pending_later_semantic_disposition,ee451084a6f546631955db72277581724f8d70cc18c3d69e133f4304377c55a6,29
Knowledge/White_Paper/Curation/QUALITY_REPORT.md,PATH:Knowledge/White_Paper/Curation/QUALITY_REPORT.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,sha256:f343145abbfffbb5,utf8,preserve_in_place_pending_later_semantic_disposition,f343145abbfffbb53abfb7ddde1d2b4d4bd55d9b2e245dd1a0770bd10fdf7227,29
Knowledge/White_Paper/Curation/README.md,PATH:Knowledge/White_Paper/Curation/README.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,sha256:31c03b6142425333,utf8,preserve_in_place_pending_later_semantic_disposition,31c03b6142425333fe1e1e276fbbf8518f9c2bb261d864583e1bd8d023054b57,11
Knowledge/White_Paper/Curation/ROADMAP.md,PATH:Knowledge/White_Paper/Curation/ROADMAP.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,sha256:4c43011131cd772c,utf8,preserve_in_place_pending_later_semantic_disposition,4c43011131cd772c3de9b9a4bc03d8701c537557f7ef9d5c931d591d585ac393,22
Knowledge/White_Paper/Curation/WHITE_PAPER_INVENTORY.md,PATH:Knowledge/White_Paper/Curation/WHITE_PAPER_INVENTORY.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,432f75af7aedcb095f54058b67e857bbad91a7b9a940b0a0f44f3043af836f35,19
Knowledge/White_Paper/Curation/WHITE_PAPER_LINEAGE.md,PATH:Knowledge/White_Paper/Curation/WHITE_PAPER_LINEAGE.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,e1f71862c309002c8c3dda7c04ed70380bc1e46570d9d58763daf34e14eb43bf,17
Knowledge/White_Paper/Curation/WHITE_PAPER_ROADMAP.md,PATH:Knowledge/White_Paper/Curation/WHITE_PAPER_ROADMAP.md,path_locator_only,knowledge_family/White_Paper,md,curation_record:tracked,tracked,unverified_no_authority_inferred,curation_state_unassessed,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,c3165d6982d3d503054133b34a3aabfd61a8ea84d2fff923bbb3e3ac39e04dd6,17
Knowledge/White_Paper/META.yaml,PATH:Knowledge/White_Paper/META.yaml,path_locator_only,knowledge_family/White_Paper,yaml,live_repository_path:tracked,tracked,declared_non_normative,declared:Draft,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,eda712c90b3f09c532fde5181ee06d035966eb10aa4bc3304c8928610e86d2ca,47
Knowledge/White_Paper/README.md,PATH:Knowledge/White_Paper/README.md,path_locator_only,knowledge_family/White_Paper,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,09b4064084fc65e2cdac60052842795c7e91f95b3cf729e159d707a3b8c6258c,14
Knowledge/White_Paper/Sources/README.md,PATH:Knowledge/White_Paper/Sources/README.md,path_locator_only,knowledge_family/White_Paper,md,preserved_source_material:tracked,tracked,unverified_no_authority_inferred,historical_or_source_unassessed,unresolved,sha256:0062c9ee8257ba99,utf8,preserve_as_source_or_historical_evidence_pending_lineage,0062c9ee8257ba99b69a244de24abd28ea27d19101d62bab5d9584ccb433e56b,10
Knowledge/White_Paper/Sources/SYMK-WP-001_Symbiotic_Intelligence_Working_Draft_v0.1.md,SYMK-WP-001,detected_in_content,knowledge_family/White_Paper,md,preserved_source_material:tracked,tracked,declared_non_normative,declared:Founding White Paper (Working Draft),unresolved,unique,utf8,preserve_as_source_or_historical_evidence_pending_lineage,8974e9d1fb85794c869a282127f83b8c463634657181d2f78bc13c61ef835f61,2979
Knowledge/White_Paper/Sources/SYMK-WP-001_Symbiotic_Intelligence_v0.2.md,SYMK-WP-001,detected_in_content,knowledge_family/White_Paper,md,preserved_source_material:tracked,tracked,declared_non_normative,declared:Founding Working Draft\,unresolved,unique,utf8,preserve_as_source_or_historical_evidence_pending_lineage,e4c525fc344771e0551ca2b4462e9a29ae6b049cffa9ecd8c92c3c10e7d5d43d,6756
MIGRATION_LOG.md,PATH:MIGRATION_LOG.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,7e43aa2e334a8f736a521e33a96e3677e2edb36e41bddb413a9e696431fff333,385
PASS01_MANIFEST.xlsx,PATH:PASS01_MANIFEST.xlsx,path_locator_only,repository_control_or_migration,xlsx,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,binary,preserve_in_place_pending_later_semantic_disposition,ff396408759443bbfe70d04beb8417dfc7f5d3b787a1884c74f80e4b1267579e,49653
PASS01_REPORT.md,PATH:PASS01_REPORT.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,3e245b8c690a600f036c5ff53d51a2a17d1db00ee3af31d06ec0d615fc3b12d9,274
PASS02_DECISIONS.md,PATH:PASS02_DECISIONS.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,91c58270b749286d621adf7dc86d0d50e967dad66a73b7ced62ff4165c694cdc,64
PASS02_MANIFEST.xlsx,PATH:PASS02_MANIFEST.xlsx,path_locator_only,repository_control_or_migration,xlsx,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,binary,preserve_in_place_pending_later_semantic_disposition,75e4a290a7d906e8f520ddd62c469f3f64884f8ddff67d2549360ef87cdc2293,31126
PASS02_REPORT.md,PATH:PASS02_REPORT.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,08621faf888b224fa1144a7d1fad070401b758d7d0ddae46e14bb7528ade8226,30
PASS03_DECISIONS.md,PATH:PASS03_DECISIONS.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,74b8f3128ff83be8fd6a8758a8f592bfedb26b3e077290731c304a8e15cb030a,97
PASS03_REPORT.md,PATH:PASS03_REPORT.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,0f51fb7d265d3ddf169a66ebe922e361994417036b545cca86e8cea7d861cfc0,66
PASS04_DECISIONS.md,PATH:PASS04_DECISIONS.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,4f40e83b9f804acf816767fef73833c9ef80e1bf63c60b0757402daeffeb5729,260
PASS04_REPORT.md,PATH:PASS04_REPORT.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,81c3eb4709f55e0af787d029dd60507547b323e33bb21fd9562e3bac8a32317c,110
PASS05_DECISIONS.md,PATH:PASS05_DECISIONS.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,a39816f70393a06a2d8dc5cd14c97dcf9025390c08512e65078e0580864f83e1,101
PASS05_REPORT.md,PATH:PASS05_REPORT.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,b90cc9d4fbacb6a4cf8f606ab8391016c98eacf703f9dc3bf0c5af922f3f85a1,60
PATCH_REPORT.md,PATH:PATCH_REPORT.md,path_locator_only,repository_control_or_migration,md,live_repository_path:tracked,tracked,unverified_no_authority_inferred,not_assessed_at_m0,unresolved,unique,utf8,preserve_in_place_pending_later_semantic_disposition,6a5b4101156619d6ea8a777a33a91bc0aedcf848fd7eb6c573de8a2aed53cada,28
REVIEW_QUEUE/.DS_Store,PATH:REVIEW_QUEUE/.DS_Store,path_locator_only,recovery_review_queue,no_extension,recovery_review_material:ignored,ignored,none_recovery_evidence,unclassified_recovery,unresolved,unique,binary,retain_in_review_queue_pending_lineage_and_semantic_review,de5936b752a8b429d94d1ca79d555a7aaafa266070ac0185a49725af2e94a65e,10244
REVIEW_QUEUE/.gitignore,PATH:REVIEW_QUEUE/.gitignore,path_locator_only,recovery_review_queue,no_extension,recovery_review_material:tracked,tracked,none_recovery_evidence,unclassified_recovery,unresolved,sha256:f84e61240b587987,utf8,retain_in_review_queue_pending_lineage_and_semantic_review,f84e61240b587987ca93d17ee14e90aba95800ee8204260f2b0255e8cc157e7e,423
REVIEW_QUEUE/.symbiotic.yaml,PATH:REVIEW_QUEUE/.symbiotic.yaml,path_locator_only,recovery_review_queue,yaml,recovery_review_material:tracked,tracked,none_recovery_evidence,unclassified_recovery,unresolved,unique,utf8,retain_in_review_queue_pending_lineage_and_semantic_review,bc48ba8065ad8f5254a06dcc6d0511d9450fcdb6b432c52e093b66254e04c1ef,1024
REVIEW_QUEUE/0008f510a124523f28096a906f7becd6cd53a9,PATH:REVIEW_QUEUE/0008f510a124523f28096a906f7becd6cd53a9,path_locator_only,recovery_review_queue,no_extension,recovered_git_object:tracked,tracked,none_recovery_evidence,unclassified_recovery,unresolved,unique,binary,retain_recovery_evidence_in_reversible_quarantine,a5e950f505c0ec94ff56ad627790050beffc6ec901601312562bbc79702a371d,357
REVIEW_QUEUE/00aa9c9debdbf149552f42490b6d2197836711,PATH:REVIEW_QUEUE/00aa9c9debdbf149552f42490b6d2197836711,path_locator_only,recovery_review_queue,no_extension,recovered_git_object:tracked,tracked,none_recovery_evidence,unclassified_recovery,unresolved,unique,binary,retain_recovery_evidence_in_reversible_quarantine,65c91c07ca521a1f91b4dfcbfb10ca055a0825691c9e6f603534715a64a04aa9,137
REVIEW_QUEUE/012ad1614f02cae05c124a21eba9f4a2827efe,PATH:REVIEW_QUEUE/012ad1614f02cae05c124a21eba9f4a2827efe,path_locator_only,recovery_review_queue,no_extension,recovered_git_object:tracked,tracked,none_recovery_evidence,unclassified_recovery,unresolved,unique,binary,retain_recovery_evidence_in_reversible_quarantine,9e6c89d7edbb56324ee55ea5cf60770aac4d6b7b37859eac659893d658e6bc76,18901
REVIEW_QUEUE/016f5ec26f42d52c28f7f7296d92b22919d4a2,PATH:REVIEW_QUEUE/016f5ec26f42d52c28f7f7296d92b22919d4a2,path_locator_only,recovery_review_queue,no_extension,recovered_git_object:tracked,tracked,none_recovery_evidence,unclassified_recovery,unresolved,unique,binary,retain_recovery_evidence_in_reversible_quarantine,91da60f7aeaa181dd7e2ac29c2a515f7014b0aa208008c15a9bd654c22a31dd3,3806
REVIEW_QUEUE/0246a71ba40b2296b34eefb38425995b31ec3d,PATH:REVIEW_QUEUE/0246a71ba40b2296b34eefb38425995b31ec3d,path_locator_only,recovery_review_queue,no_extension,recovered_git_object:tracked,tracked,none_recovery_evidence,unclassified_recovery,unresolved,unique,binary,retain_recovery_evidence_in_reversible_quarantine,c7bd746ec66e114d8f571aa41e04c443f7c535d944deeabe3f5b7ba32f2fa77a,54
REVIEW_QUEUE/02a56fe4746b080bf746d75ba61e459aa912ac,PATH:REVIEW_QUEUE/02a56fe4746b080bf746d75ba61e459aa912ac,path_locator_only,recovery_review_queue,no_extension,recovered_git_object:tracked,tracked,none_recovery_evidence,unclassified_recovery,unresolved,unique,binary,retain_recovery_evidence_in_reversible_quarantine,3fbe78c6e607c4ba72af48686f711369a1cb8d6b88a14a390ffa4a1664c090d1,148
REVIEW_QUEUE/03103a76271159b16ed71abe5674ee5e30cad6,PATH:REVIEW_QUEUE/03103a76271159b16ed71abe5674ee5e30cad6,path_locator_only,recovery_review_queue,no_extension,recovered_git_object:tracked,tracked,none_recovery_evidence,unclassified_recovery,unresolved,unique,binary,retain_recovery_evidence_in_reversible_quarantine,570e0cfe62b9eb692b2b995abf93b91181c1c9b09f7f63b51c9492b46a19f0b9,4816
REVIEW_QUEUE/03866fd65fe357623e54cc93d7ba1ec147faea,PATH:REVIEW_QUEUE/03866fd65fe357623e54cc93d7ba1ec147faea,path_locator_only,recovery_review_queue,no_extension,recovered_git_object:tracked,tracked,none_recovery_evidence,unclassified_recovery,unresolved,unique,binary,retain_recovery_evidence_in_reversible_quarantine,c6d7192b1132b54b8f2cbf9fd66c9a3a351252a9f0f454f57d4f6e5d0b9635fe,362
